ui,EndDate,Duration_tot,UserLanguage,Country,Consent_1,Condition,Age,Gender,Pol_ideo,Education,CRT,Demand_1,Demand_2,Demand,Attention_1,Attention_H,Timing_Inoc_Opening,Timing_Inoc_Warning,Timing_Inoc_1,Timing_Inoc_2,Threat_1,Threat_2,Threat_3,Threat_4,Threat,Affect_T1_1,Sci_Duration_1,Sci_1_Affect_1,Trial_1,Sci_Duration_2,Sci_2_Affect_1,Trial_2,Sci_Duration_3,Sci_3_Affect_1,Trial_3,Sci_Duration_4,Sci_4_Affect_1,Trial_4,Sci_Duration_5,Sci_5_Affect_1,Trial_5,Sci_Duration_6,Sci_6_Affect_1,Trial_6,Sci_Duration_7,Sci_7_Affect_1,Trial_7,Sci_Duration_8,Sci_8_Affect_1,Trial_8,Sci_Duration_9,Sci_9_Affect_1,Trial_9,Sci_Duration_10,Sci_10_Affect_1,Trial_10,Action_Duration_1,Act_1_Affect_1,Trial_11,Action_Duration_2,Act_2_Affect_1,Trial_12,Action_Duration_3,Act_3_Affect_1,Trial_13,Action_Duration_4,Act_4_Affect_1,Trial_14,Action_Duration_5,Act_5_Affect_1,Trial_15,Action_Duration_6,Act_6_Affect_1,Trial_16,Action_Duration_7,Act_7_Affect_1,Trial_17,Action_Duration_8,Act_8_Affect_1,Trial_18,Action_Duration_9,Act_9_Affect_1,Trial_19,Action_Duration_10,Act_10_Affect_1,Trial_20,CCB_real,CCB_cause,CCB_cons,CCB,WEPT_90,WEPT_Time,WEPT_1_acc,WEPT_2_acc,WEPT_3_acc,WEPT_4_acc,WEPT_5_acc,WEPT_6_acc,WEPT_7_acc,WEPT_8_acc,WEPT_Duration_1,WEPT_Duration_2,WEPT_Duration_3,WEPT_Duration_4,WEPT_Duration_5,WEPT_Duration_6,WEPT_Duration_7,WEPT_Duration_8,MIST_Timing_Page.Submit,T_Support,T_Delay,F_Support,F_Delay,MIST_score,MIST_T_score,MIST_F_score,T_Support_1,T_Support_2,T_Support_3,T_Support_4,T_Support_5,T_Delay_1,T_Delay_2,T_Delay_3,T_Delay_4,T_Delay_5,F_Support_1,F_Support_2,F_Support_3,F_Support_4,F_Support_5,F_Delay_1,F_Delay_2,F_Delay_3,F_Delay_4,F_Delay_5,F_Support_1_R,F_Support_2_R,F_Support_3_R,F_Support_4_R,F_Support_5_R,F_Delay_1_R,F_Delay_2_R,F_Delay_3_R,F_Delay_4_R,F_Delay_5_R,F_Support_R,F_Delay_R,MIST_dprime,MIST_cbias,MIST_hitrate,MIST_falsealarm,MIST_D_dprime,MIST_D_cbias,MIST_D_hitrate,MIST_D_falsealarm,MIST_S_dprime,MIST_S_cbias,MIST_S_hitrate,MIST_S_falsealarm,Inoculation_Group
4EB48980-A66B-4A63-B379-52518D417B68,23/05/2023 20:01,2546,EN,Nigeria,23,6,23,0,5,4,0,0,0,0,3,NA,17.02,24.914,16.022,29.001,7,7,6,5,6.25,100,24,100,5,23.206,100,6,17.136,89,7,13.444,70,15,18.024,95,17,24.355,100,18,8.461,100,3,18.777,100,14,10.679,100,8,22.483,71,12,5.308,100,9,30.77,100,2,16.936,52,11,23.515,100,1,22.562,52,19,20.186,100,13,10.994,54,20,7.254,53,10,18.822,100,16,23.94,100,4,4.333333333,5,3,4.111111111,5,8,0.769230769,0.933333333,0.933333333,1,0.866666667,0.866666667,1,1,24.988,10.988,11.583,10.549,17.716,89.094,7.866,4.883,204.698,5,4,4,5,10,9,9,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.9,0.9,0.9,-0.2,-0.9,0.8,1,0.2,-0.9,1,0.8,Socioaffective
B7F19F68-E3B5-4277-973D-D6A0DC8D3AA9,23/05/2023 20:11,3087,EN,Nigeria,23,0,20,0,10,999,2,0,0,0,3,NA,NA,NA,NA,NA,6,1,1,2,2.5,70,13.136,72,9,4.026,84,18,6.738,39,1,2.891,38,12,2.715,27,10,2.848,43,5,3.06,28,17,2.627,52,8,2.745,52,4,2.986,81,13,2.601,5,16,2.702,89,19,4.982,43,20,7.687,59,2,2.759,79,14,2.835,23,15,2.715,55,6,3.017,78,11,2.791,60,3,3.019,22,7,4.666666667,1,2.333333333,2.666666667,0,4,0,0.066666667,0.066666667,0.066666667,0,0,0,0,13.444,7.001,8.964,41.8,11.861,NA,NA,NA,349.322,1,3,4,2,8,4,6,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,3,-0.2,-0.5,0.4,0.6,0.2,-0.5,0.6,0.4,-0.6,-0.5,0.2,0.8,Control
A576BA62-2C98-4813-B7E9-EC6058B3D088,23/05/2023 21:08,1733,EN,Nigeria,23,3,22,0,10,2,0,0,0,0,3,NA,12.202,19.503,21.654,24.789,7,7,7,7,7,75,4.878,100,5,8.505,97,1,5.168,68,16,13.802,63,18,7.704,100,3,4.306,47,14,9.888,100,7,3.899,73,19,3.506,70,15,4.485,90,2,5.908,40,17,12.766,61,12,3.303,69,13,4.473,100,10,22.805,50,11,2.904,66,20,9.207,100,6,4.274,100,9,7.276,100,4,4.044,100,8,4,4.666666667,4,4.222222222,2,2,0.923076923,0.933333333,0,0,0,0,0,0,43.508,18.186,4.101,NA,NA,NA,NA,NA,318.964,5,4,2,0,17,9,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,3,5,0.7,-0.55,0.9,0.2,0.8,-0.4,0.8,0,0.6,-0.7,1,0.4,Cognitive
2F17D5A4-A1DC-4D01-9F96-368252FDA1CC,23/05/2023 21:38,2776,EN,Nigeria,23,1,24,0,10,3,1,0,0,0,3,NA,29.201,29.102,30.001,49.256,4,5,6,3,4.5,70,20.3,70,11,9.367,71,17,16.202,30,12,19.604,30,2,14.459,30,3,25.901,70,15,8.501,30,7,19.201,30,16,11.602,70,13,23.901,30,20,6.792,30,9,21.793,30,4,21.601,71,19,22.442,71,14,30.279,30,5,11.468,50,10,16.201,30,18,11.801,30,1,17.256,30,8,20.401,50,6,4,4,4,4,4,5,0.769230769,1,1,1,1,0,0,0,46.101,10.998,16.783,22.971,8.288,3.901,NA,NA,203.22,4,5,4,3,12,9,7,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0.2,-0.8,0.9,0.7,0.4,-0.8,1,0.6,0,-0.8,0.8,0.8,Cognitive
942E42BA-E535-4A8A-9890-C6713D436537,23/05/2023 22:05,1937,EN,Nigeria,23,0,21,0,9,4,2,0,0,0,3,NA,NA,NA,NA,NA,7,1,1,1,2.5,92,3.008,33,9,10.502,0,11,2.8,48,18,25.402,29,16,3.063,65,13,2.903,37,12,4.208,0,6,2.904,31,8,3.204,35,17,7.502,55,5,2.363,43,7,8.758,56,4,9.301,44,14,22.901,55,1,12.604,37,15,17.004,41,10,2.603,40,20,13.307,57,2,21.807,45,19,3.176,55,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18.708,NA,NA,NA,NA,NA,NA,NA,231.003,3,3,1,5,10,6,6,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,4,0,0,-0.6,0.6,0.6,-0.4,-0.8,0.6,1,0.4,-0.4,0.6,0.2,Control
6E2EA72A-6B67-477A-9442-2A2FB0042C6A,23/05/2023 22:42,2673,EN,Nigeria,23,1,20,0,1,3,1,0,0,0,3,NA,23.95,23.101,38.301,41.907,1,7,1,1,2.5,80,41.554,76,20,18.3,86,4,10.191,79,1,6.871,91,6,4.301,76,9,3.054,63,15,10.082,28,18,8.748,65,19,12.646,62,13,3.492,83,8,8.13,84,10,12.737,57,17,4.479,91,11,17.606,72,12,17.008,62,14,14.949,82,2,8.41,63,16,28.143,86,3,3.319,94,7,19.28,88,5,2.333333333,3.666666667,3,3,5,8,0.769230769,0.8,0.933333333,0.933333333,1,1,0.866666667,1,18.591,9.058,4.057,11.526,10.605,5.186,5.286,6.255,417.401,3,3,2,4,10,6,6,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,3,1,0,-0.6,0.6,0.6,-0.2,-0.7,0.6,0.8,0.2,-0.5,0.6,0.4,Cognitive
4425A640-8BE1-4658-AFDE-C340D477EC67,23/05/2023 23:19,2335,EN,Nigeria,23,6,21,0,10,3,2,0,0,0,3,NA,19.792,25.326,18.106,37.385,7,7,4,7,6.25,67,10.003,100,6,7.605,100,8,8.807,18,17,16.578,0,2,4.399,7,13,12.102,100,4,7.806,77,9,10.803,63,3,37.602,100,10,7.105,100,7,4.906,99,14,11.106,4,20,13.303,10,15,14.606,0,16,17.207,9,12,16.808,8,18,24.008,0,11,17.007,98,19,10.901,100,5,15.408,100,1,3.333333333,4,3,3.444444444,1,2,0.846153846,0.933333333,0,0,0,0,0,0,28.629,16.941,6.802,NA,NA,NA,NA,NA,217.62,2,4,2,3,11,6,5,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,3,2,0.1,-0.55,0.6,0.5,0.2,-0.7,0.8,0.6,0,-0.4,0.4,0.4,Socioaffective
EF521BFA-12FC-44CD-9010-50D03501B3BE,23/05/2023 23:25,1759,EN,Nigeria,23,2,68,0,5,4,2,0,0,0,3,NA,15.531,20.482,25.511,44.319,7,7,7,7,7,100,20.748,100,6,14.483,100,18,40.373,100,3,22.676,100,11,22.197,100,4,18.556,100,13,10.025,100,12,24.701,100,14,12.477,100,15,31.567,100,5,11.329,100,2,17.987,100,8,19.852,100,7,24.07,99,1,24.171,100,9,18.515,100,10,19.125,100,20,6.248,100,16,17.254,99,19,19.017,100,17,5,5,5,5,1,4,0.846153846,0.866666667,0.866666667,1,0,0,0,0,34.695,8.835,4.069,5.187,4,NA,NA,NA,127.705,5,3,5,3,10,8,8,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,-0.8,0.8,0.8,0,-0.6,0.6,0.6,0,-1,1,1,Socioaffective
F8907E39-D10D-4556-B148-9F84F5098BEE,23/05/2023 23:29,1857,EN,Nigeria,23,3,25,0,2,3,3,0,0,0,3,NA,20.113,24.043,33.726,44.088,3,2,3,7,3.75,79,29.147,73,10,21.484,80,12,119.576,70,2,22.09,76,15,17.82,70,7,21.174,76,1,9.177,76,14,12.186,75,20,9.576,73,8,29.262,70,5,8.57,74,11,24.583,70,4,16.07,70,3,14.884,74,19,55.013,70,18,12.402,76,16,13.567,71,17,12.809,73,9,12.473,74,13,46.675,71,6,3.333333333,4,4,3.777777778,0,0,0,0,0,0,0,0,0,0,34.234,NA,NA,NA,NA,NA,NA,NA,103.877,5,5,5,4,11,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1,-0.95,1,0.9,0.2,-0.9,1,0.8,0,-1,1,1,Cognitive
0FBB751B-E5B2-4CBA-90BC-4967AD8E2531,24/05/2023 00:20,1795,EN,Nigeria,23,5,24,0,5,3,3,0,0,0,3,NA,23.43,16.022,15.91,19.577,4,6,5,3,4.5,18,21.588,50,4,11.794,50,16,12.1,50,10,37.249,50,1,17.626,50,7,16.128,50,2,5.251,50,11,16.842,50,14,21.9,48,20,26.159,50,3,18.638,50,17,14.281,50,15,13.651,50,13,3.921,50,19,10.191,50,5,13.759,51,6,24.301,50,18,4.456,50,8,7.606,50,12,7.957,50,9,2,1.666666667,1.333333333,1.666666667,0,0,0,0,0,0,0,0,0,0,42.568,NA,NA,NA,NA,NA,NA,NA,451.397,0,0,1,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,4,3,-0.3,-0.15,0,0.3,-0.4,-0.2,0,0.4,-0.2,-0.1,0,0.2,Cognitive
504A21A9-871B-4137-A11A-3323B94FB4DE,24/05/2023 02:08,1095,EN,Nigeria,23,2,19,0,3,2,3,0,0,0,3,NA,25.108,17.605,26.002,26.805,6,5,2,5,4.5,37,16.858,87,15,3.809,88,9,7.505,63,11,3.505,1,8,5.194,90,4,13.403,87,5,4.006,54,19,4.779,83,16,5.105,71,18,7.605,100,7,16.199,81,1,9.702,79,13,12.301,87,3,11.705,91,10,16.346,35,20,7.001,89,17,16.706,77,6,2.404,92,14,13.393,77,2,5.707,79,12,5,4,5,4.666666667,1,2,0.923076923,0.8,0,0,0,0,0,0,23.116,4.864,1.603,NA,NA,NA,NA,NA,89.002,5,3,3,1,14,8,4,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,4,0.4,-0.6,0.8,0.4,0.4,-0.4,0.6,0.2,0.4,-0.8,1,0.6,Socioaffective
E6E2154E-AAAC-490F-943B-5D2DF7105B4E,24/05/2023 02:23,555,EN,Nigeria,23,4,23,2,8,1,0,0,0,0,4,3,10.922,15.503,15.805,17.093,3,6,5,4,4.5,89,2.976,56,13,3.307,75,4,2.263,58,9,3.301,57,11,3.006,61,17,2.743,58,18,2.972,73,5,2.768,52,8,2.803,58,6,3.707,80,3,2.906,52,14,2.606,66,19,2.804,66,15,2.675,83,20,2.604,52,12,3.487,57,16,3.107,51,7,3.706,58,10,3.094,76,1,3.293,92,2,2.666666667,2,1.666666667,2.111111111,0,6,0,0.066666667,0.066666667,0.066666667,0,0,0,0,1.101,1.768,4.906,1.501,1.107,10.408,1.207,NA,26.066,3,2,1,1,13,5,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,4,4,0.3,-0.35,0.5,0.2,0.2,-0.3,0.4,0.2,0.4,-0.4,0.6,0.2,Socioaffective
2FE46B21-A9D6-4AE2-B300-608E20DB93F2,24/05/2023 03:05,1378,EN,Nigeria,23,0,20,1,5,3,1,0,0,0,3,NA,NA,NA,NA,NA,7,7,4,1,4.75,30,2.883,100,10,8.129,24,9,4.572,71,19,6.544,87,15,4.33,67,12,14.056,19,6,2.684,40,11,4.074,64,5,2.648,49,16,3.778,61,17,2.929,70,7,10.666,64,8,2.631,34,18,16.501,0,1,3.856,73,14,9.182,0,3,11.432,73,20,7.972,50,2,4.782,35,13,2.842,46,4,3.333333333,5,4,4.111111111,0,0,0,0,0,0,0,0,0,0,25.651,NA,NA,NA,NA,NA,NA,NA,199.03,4,4,4,2,12,8,6,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,3,0.2,-0.7,0.8,0.6,0.4,-0.6,0.8,0.4,0,-0.8,0.8,0.8,Control
C608CC20-A6FE-480C-9E31-5AA8A9166D42,24/05/2023 03:07,2461,EN,Nigeria,23,3,21,0,10,3,1,0,0,0,3,NA,18.754,37.268,16.733,45.403,6,7,6,7,6.5,80,9.283,99,5,16.682,97,16,24.502,58,11,34.304,87,15,26.103,81,3,24.578,75,13,8.903,100,17,24.996,72,9,15.465,90,2,24.843,78,14,12.882,40,20,11.251,50,12,18.782,95,4,29.816,93,6,17.657,70,1,13.504,82,19,25.308,85,8,17.906,68,10,26.318,77,18,5.389,100,7,4.666666667,5,4,4.555555556,0,4,0,0.066666667,0.066666667,0.066666667,0,0,0,0,22.499,5.861,4.7,11.403,3.088,NA,NA,NA,350.938,4,3,2,4,11,7,6,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,1,0.1,-0.65,0.7,0.6,-0.2,-0.7,0.6,0.8,0.4,-0.6,0.8,0.4,Cognitive
00F1B7E8-598D-4B03-BA83-262FAA7F8C4E,24/05/2023 03:52,947,EN,Nigeria,23,5,38,1,9,3,0,0,0,0,3,NA,10.839,15.838,16.584,16.18,5,7,5,6,5.75,78,4.289,77,8,10.253,82,19,2.876,89,3,2.739,70,15,2.653,76,13,2.901,82,10,5.847,66,6,4.201,78,17,10.401,72,7,7.1,75,1,3.301,34,20,2.843,65,12,2.695,79,4,10.564,72,11,2.973,73,18,2.97,82,16,7.7,79,9,2.774,59,5,3.001,63,2,3.099,73,14,4.333333333,4.333333333,4.333333333,4.333333333,1,8,0.923076923,0.2,0.066666667,0.2,0.133333333,0.133333333,0.133333333,0.2,3.055,2.4,2.291,1.9,1.955,1.946,2.159,2.073,34.796,5,2,5,5,7,7,10,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.85,0.7,1,-0.6,-0.7,0.4,1,0,-1,1,1,Cognitive
62528FF9-7918-4196-BE75-0C4335DC609B,24/05/2023 04:31,2579,EN,Nigeria,23,0,22,0,8,2,0,0,0,0,3,NA,NA,NA,NA,NA,2,6,2,4,3.5,95,32.436,86,13,18.659,90,8,20.588,92,14,21.142,88,9,16.9,90,18,21.096,89,7,8.601,87,20,20.337,100,3,9.657,87,6,27.165,90,1,8.165,84,10,23.352,90,17,22.559,86,11,21.001,93,2,22.573,95,4,19.15,91,15,27.375,88,12,10.541,77,19,13.168,92,16,21.855,90,5,5,4.666666667,5,4.888888889,1,2,0.846153846,1,0,0,0,0,0,0,26.999,20.954,3.754,NA,NA,NA,NA,NA,230.821,4,4,5,1,12,8,6,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,4,0.2,-0.7,0.8,0.6,0.6,-0.5,0.8,0.2,-0.2,-0.9,0.8,1,Control
8E2435FC-C52E-4B6F-9FDC-1394DA5B134F,24/05/2023 10:07,1431,EN,Nigeria,23,4,25,0,8,4,2,0,0,0,3,NA,25.864,18.714,38.26,29.879,5,6,7,7,6.25,80,10.778,100,3,5.433,0,18,4.936,100,13,3.263,100,15,4.799,98,14,4.14,99,9,7.591,100,5,2.964,7,7,16.922,100,12,4.82,100,19,11.224,100,2,14.984,3,6,9.419,100,8,34.026,100,1,14.167,100,4,3.513,100,11,2.591,7,20,5.868,96,10,3.486,2,16,9.057,100,17,5,5,5,5,2,2,0.923076923,1,0,0,0,0,0,0,3.846,36.171,2.607,NA,NA,NA,NA,NA,78.87,5,5,5,5,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,1,1,0,-1,1,1,Socioaffective
32C3EBA0-0BB5-47CF-8CC1-3D9E655107CE,24/05/2023 11:05,1066,EN,Nigeria,23,0,23,0,10,3,2,0,0,0,3,NA,NA,NA,NA,NA,3,5,2,3,3.25,50,2.902,65,11,3.302,50,8,7.807,71,17,7.088,50,1,3.058,50,7,3.248,62,15,2.799,50,6,2.773,50,4,2.865,63,19,3.299,50,2,3.773,50,5,6.436,71,16,33.297,76,18,2.704,62,10,2.665,47,12,3.286,63,14,3.173,50,3,3.986,65,20,3.446,63,9,3.663,62,13,2,1.666666667,1.333333333,1.666666667,0,0,0,0,0,0,0,0,0,0,24.46,NA,NA,NA,NA,NA,NA,NA,23.804,4,3,3,5,9,7,8,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,-0.1,-0.75,0.7,0.8,-0.4,-0.8,0.6,1,0.2,-0.7,0.8,0.6,Control
6A9281B7-12A2-4BDF-9A63-9E4ABA439DE6,24/05/2023 11:17,2285,EN,Nigeria,23,6,22,0,8,3,2,0,0,0,3,NA,13.565,16.22,15.725,17.2,5,6,5,5,5.25,71,6.732,52,18,20.5,52,9,6.535,59,11,9.949,52,5,7.138,52,15,6.763,52,6,3.968,51,1,3.585,52,7,17.194,54,13,2.59,52,19,3.76,52,12,6.326,53,10,3.462,52,16,12.234,52,4,7.68,52,2,2.66,52,20,9.283,52,3,3.891,52,17,3.34,52,8,11.356,52,14,4,4,4,4,7,8,0.846153846,1,1,1,1,0.933333333,1,1,563.591,9.5,8.716,10.808,14.764,10.077,3.911,2.497,163.937,5,4,5,3,11,9,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.1,-0.85,0.9,0.8,0.2,-0.7,0.8,0.6,0,-1,1,1,Socioaffective
3CDE5915-815D-4955-839F-23AA35D5E84E,24/05/2023 11:57,1834,EN,Nigeria,23,4,22,0,9,3,0,0,0,0,3,NA,34.206,77.091,18.085,29.485,7,7,6,4,6,75,2.975,70,19,9.703,59,4,6.471,100,6,3.282,70,9,3.908,72,16,13.658,72,1,3.604,75,14,23.406,80,7,4.08,79,15,41.803,71,2,3.659,99,17,6.505,100,12,16.69,80,18,3.792,60,8,19.709,69,3,9.959,66,10,6.26,67,11,5.243,30,5,3.05,72,20,29.204,83,13,5,4.666666667,5,4.888888889,1,2,0.692307692,0.933333333,0,0,0,0,0,0,22.808,3.008,41.504,NA,NA,NA,NA,NA,156.479,4,5,4,5,10,9,9,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.9,0.9,0.9,0,-1,1,1,0,-0.8,0.8,0.8,Socioaffective
F35C15B3-90E3-484A-A7EE-9EF5274CDBC3,24/05/2023 14:05,1271,EN,Nigeria,23,2,21,0,6,2,2,0,0,0,3,NA,10.8,16.068,16.989,17.14,5,4,2,3,3.5,81,6.557,77,9,21.98,100,13,13.976,49,3,3.902,79,7,7.5,82,10,3.648,83,6,4.057,43,1,4.801,37,16,9.739,76,19,9.801,79,5,4.582,89,18,14.901,88,20,15.8,53,2,10.289,70,12,6.401,36,15,13.666,77,11,9.9,65,4,7.265,76,14,16.989,84,17,2.946,81,8,5,4.333333333,4.666666667,4.666666667,0,1,0.846153846,0,0,0,0,0,0,0,23.441,3.639,NA,NA,NA,NA,NA,NA,159.776,4,5,5,2,12,9,7,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0.2,-0.8,0.9,0.7,0.6,-0.7,1,0.4,-0.2,-0.9,0.8,1,Socioaffective
8C0CA85F-D1F6-458F-85B3-293A5C008333,24/05/2023 14:26,1916,EN,Nigeria,23,1,22,0,1,3,1,0,0,0,3,NA,35.908,25.38,36.076,49.278,3,2,2,1,2,83,40.496,76,2,4.453,69,14,3.502,68,4,7.857,70,15,3.293,74,11,7.203,68,5,5.246,73,16,3.639,74,7,23.159,73,12,4.667,66,17,3.049,74,8,2.997,67,18,2.958,70,9,2.946,66,20,2.99,66,19,3.408,69,6,4.356,64,13,37.981,71,1,31.475,69,3,3.682,70,10,3.333333333,1.333333333,2,2.222222222,0,8,0.076923077,0.066666667,0.066666667,0,0.066666667,0,0,0,18.586,15.701,2.448,2.464,2.171,7.203,3.205,2.907,43.013,3,4,5,4,8,7,9,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.2,-0.8,0.7,0.9,0,-0.8,0.8,0.8,-0.4,-0.8,0.6,1,Cognitive
F8B9FBA2-87DA-4DC3-96B4-49ED411486EB,24/05/2023 14:28,1164,EN,Nigeria,23,6,19,0,10,2,0,0,0,0,3,NA,16.12,17.979,15.956,27.031,4,1,1,3,2.25,41,14.809,32,3,4.22,0,18,9.075,65,6,9.151,0,13,4.891,62,2,6.954,0,19,7.078,61,1,5.532,90,4,3.935,37,7,7.811,0,16,9.178,1,11,4.976,73,20,4.129,100,9,3.845,99,5,3.502,1,12,2.804,0,17,4.617,0,14,3.268,95,8,3.364,0,15,3.564,17,10,1,3.666666667,5,3.222222222,0,1,0.153846154,0,0,0,0,0,0,0,44.241,6.739,NA,NA,NA,NA,NA,NA,35.006,3,1,3,2,9,4,5,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,2,3,-0.1,-0.45,0.4,0.5,-0.2,-0.3,0.2,0.4,0,-0.6,0.6,0.6,Socioaffective
B966ABE9-F108-408B-990F-1F0192B35612,24/05/2023 14:49,1494,EN,Nigeria,23,3,19,1,5,3,3,0,0,0,3,NA,11.9,16.197,18.372,59.551,5,4,2,2,3.25,50,29.995,45,4,12.892,45,2,3.763,43,19,3.779,46,9,3.401,52,15,3.237,52,12,4.802,59,16,3.251,46,17,12.202,52,1,3.401,52,18,5.574,30,6,9.502,52,11,8.985,35,3,6.865,31,8,10.1,57,20,5.268,19,14,9.861,67,7,4.7,66,5,6.301,52,10,4.472,46,13,4.666666667,5,3.666666667,4.444444444,3,3,0.923076923,0.933333333,1,0,0,0,0,0,36.401,6.21,13.6,2.351,NA,NA,NA,NA,131.84,5,1,4,3,9,6,7,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,2,-0.1,-0.65,0.6,0.7,-0.4,-0.4,0.2,0.6,0.2,-0.9,1,0.8,Cognitive
B44961AB-E4DE-43FC-8D07-48828B23496E,24/05/2023 14:58,2612,EN,Nigeria,23,5,23,0,10,4,0,0,0,0,3,NA,16.211,21.403,44.751,40.045,7,7,7,7,7,100,59.473,100,18,3.402,100,20,25.995,100,13,3.753,100,15,20.767,100,19,10.535,100,17,2.875,100,3,44.916,100,4,6.04,100,2,3.909,100,7,3.986,100,1,3.899,100,12,30.21,100,6,7.8,100,9,14.501,100,16,6.216,100,11,6.939,100,10,14.508,100,8,6.805,100,5,3.131,100,14,2,4.666666667,4.666666667,3.777777778,1,5,0.923076923,0.8,0.466666667,0.533333333,0.4,0,0,0,55.861,3.678,90.615,3.215,13.042,1.59,NA,NA,37.125,5,4,5,5,9,9,10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.95,0.9,1,-0.2,-0.9,0.8,1,0,-1,1,1,Cognitive
D202DC16-17B8-44EA-8A43-68F294F0948D,24/05/2023 15:03,1902,EN,Nigeria,23,4,52,1,6,4,0,0,0,0,3,NA,16.055,16.47,21.052,24.967,4,5,3,3,3.75,80,17.394,90,14,14.042,80,15,14.801,60,11,15.942,59,20,14.4,81,2,20.1,80,12,6.678,80,16,16.453,80,7,13.172,60,10,16.674,80,6,6.169,40,17,15.468,80,5,17.489,50,13,14.187,71,18,23.674,79,3,20.1,79,4,20.292,75,19,7.6,70,9,20.004,79,1,21.4,83,8,4.666666667,3.333333333,4.666666667,4.222222222,1,8,0.153846154,0.133333333,0.333333333,0.133333333,0.133333333,0.866666667,1,0.8,13.901,8.811,8.588,5.376,7.4,3.576,3.2,4.386,151.851,5,4,4,1,14,9,5,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,4,0.4,-0.7,0.9,0.5,0.6,-0.5,0.8,0.2,0.2,-0.9,1,0.8,Socioaffective
